category	pos_base	pos_sub	city	city_scale	city_civilization	city_strength	city_prosperity	cost	revenue	scale	demand_num	demand_freshness	demand_complexity	demand_fading	supply_num	supply_freshness	supply_concentration	interaction	social_network
18044887436802793821	cacoph	quibble	stanois	4.033378829208378	2.7636110396826545	2.3711055519871995	0.33851029634193547	4.192583946225497	9.627215470362199		1.9413839792865228	0.35835739835078595		0.12986531720948286	1.8625657459113159	0.0			
9138959528402373247	cacoph	happois	stanois	4.015744548446899	2.7561256213645886	2.3550398324002844	0.33851029634193547	7.031933523289045	11.049488326858551	2.0	2.071577916775276	0.12970007633392047	0.46211715726000974	0.20304609740019688	1.9667631306462163	0.46211715726000974	0.4848537012727006	0.0	1.2828290227055217
11915755428027885687	cacoph	persois	stanois	4.040040011303623	2.7618821950799086	2.350682640812554	0.33851029634193547	4.444970243922403	6.38014105108039		1.918794246985543	0.32151273753163434		0.20018083045501647	1.835182101551824				
316693059560806079	cacoph	eenvou	stanois	4.01908440631517	2.7594579052468875	2.36077212673106	0.33851029634193547	5.6005647414883875	7.072502580025956	6.0	2.0053557082675293	0.5370495669980353	0.3799489622552249	0.4427766194441562	2.051011506160314	0.08314096643359975	0.24268822366078455	0.30004388224793566	1.2692528346881289
2475464425928106778	cacoph	orgeois	stanois	4.00405377071757	2.7626909526622785	2.3684643523021918	0.33851029634193547	5.6900761874743075	9.960575617265214		2.114753948723966	0.36210839140933077		0.2968388171873145	1.835182101551824				
12086116991563677480	soliois	zalniet	stanois	4.035129252166565	2.750053309435083	2.3573882996357485	0.33851029634193547	6.436941105190297	12.538818928231468	9.0	2.3732283152750835	0.27958704386841676	0.3152064754140201	0.07546790134675051	2.234123183017026	0.21532633966578324	0.5395248602968761	0.33477527755718384	1.3518503453915383
8317334974301111785	soliois	muziois	stanois	4.018536466743767	2.7814218014732015	2.3634647011220022	0.33851029634193547	6.058817031934804	10.491166637409222	9.0	2.1605486078565312	0.3293555888545279	0.26387630456138444	0.48544265989319085	2.061361652938246	0.197375320224904	0.695239963012162	0.13845491537179283	1.3967195911681776
6482612203849814891	soliois	coatois	stanois	4.041103158416975	2.7542057134254176	2.359618411869723	0.33851029634193547	6.661695007021952	10.609234623955363	9.0	2.1529626890834423	0.2816503197460545	0.2385567795379874	0.2950642073101853	2.04544708207307	0.15264375981490486	0.6328946210823828	0.25958517650207463	1.2952730043180243
3010288681844760897	heebie	hubbois	stanois	3.9955837606507045	2.7595963876419254	2.360171798059746	0.33851029634193547	4.5429425983731955	9.556557805182303		1.9073908444149976	0.3799489622552249		0.3544596908217149	1.835182101551824				
13814974079998307160	heebie	eigeois	stanois	4.030519723363708	2.76733017953045	2.3524353244627085	0.33851029634193547	6.495578838489859	9.91753872609357	2.0	2.05595568968116	0.42189900525000795	0.1882055701756003	0.3453310438023724	2.0114436162181297	0.0	0.46908109966534	0.397203072015156	1.526100215587256
5271442597794560956	heebie	kerplu	stanois	4.04517105861882	2.7645863503790937	2.3715492083531564	0.33851029634193547	6.776091026701332	11.7736553046869	4.0	2.2597087798128253	0.18741351145930116	0.15137010434603065	0.4809199065164874	2.0073608751140677	0.11065611052473799	0.6976326199888099	0.2589952971780013	1.4919590839936006
12082496193484318733	heebie	achtois	stanois	4.045889534373484	2.771569434473854	2.377092388593897	0.33851029634193547	3.550684245851297			1.881106091876363	0.5827829453479101		0.5563903823065809	1.835182101551824				
15375700661021736994	heebie	beroem	stanois	4.014693984048665	2.7583353820916647	2.3604447430730637	0.33851029634193547	6.584843322847662	13.34175505853163	5.0	2.2689541365562547	0.0980446713509213	0.27169084625900064	0.07449143560359879	2.395379038440621	0.13970530282831423	0.46203780090195035	0.24861459466287542	1.3104468365903346
4271673762556949120	heebie	moniker	stanois	3.994667581613517	2.777077966753348	2.346858588504865	0.33851029634193547	5.459534792480719	11.239644846525861	7.0	2.047587803105789	0.25724683843134594	0.46211715726000974	0.09505855031294734	2.0118778581231473	0.4173216500588711	0.7198474177014729	0.4585397526835216	1.4659187504147189
6056817468279772995	heebie	agitois	stanois	4.04557921468438	2.776126455777473	2.3844481625777734	0.33851029634193547	5.005625596932109	10.518040335407006	5.0	1.9327345271920287	0.27818549032570244	0.35835739835078595	0.19879885461470825	1.8861361715038538	0.32151273753163434	0.5332738663785593	0.0	1.9120514482375677
4684717404012195300	heebie	incorr	stanois	4.038103924638644	2.7501417776734725	2.377681519912303	0.33851029634193547	6.620407601640463	13.285907991253259	7.0	2.3291447944296357	0.2540525727446604	0.313728236146575	0.05709121885150584	2.218005464752695	0.1549907303716235	0.5634930429676508	0.4047061515795365	1.3753989976275154
2421620177777304993	heebie	aploois	stanois	4.047077314910918	2.772223560227908	2.3520813764783735	0.33851029634193547	7.238750758158037	13.16525891390206	5.0	2.210160719453337	0.3027097293321085	0.4041267397578591	0.3462355365245406	2.377854692968058	0.13706292888113253	0.5572042400305346	0.22775856443629544	1.326318125984223
1552276650999506374	heebie	palimp	stanois	3.975477748563725	2.7547540187570108	2.375757302326604	0.33851029634193547	5.085305753957205	10.103151005521742	4.0	1.9567003521112172	0.2186350836871213	0.6043677771171635	0.3589335389959696	2.174341805825745	0.18309693987867137	0.5150162386870437	0.380432797526076	1.427836788225681
853582454855465950	voerois	scatte	stanois	4.013111872110599	2.7807354132510977	2.3482006572584346	0.33851029634193547	5.443207890036909	11.805719368553058	9.0	2.285436884179619	0.24150980144176978	0.34363545871834306	0.3634763555029617	2.3087872303534454	0.2053706759569834	0.5438094588420248	0.26663220347673383	1.3638974252900156
